M43044,Jul  4 09:42:38,authorMacBook-Pro,Activity,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64...,SYSTEM,kernel
M43045,Jul  4 09:42:38,authorMacBook-Pro,Activity,mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:000...,SYSTEM,mDNSResponder
M43046,Jul  4 09:42:38,authorMacBook-Pro,Activity,Unexpected payload found for message 9, dataLen 0,SYSTEM,kernel
M43047,Jul  4 09:42:38,authorMacBook-Pro,Activity,mDNS_RegisterInterface: Frequent transitions for interface en0 (10.105.162.105),SYSTEM,mDNSResponder
M43048,Jul  4 09:42:38,calvisitor-10-105-162-105,Activity,setting hostname to "calvisitor-10-105-162-105.calvisitor.1918.berkeley.edu",SYSTEM,configd
M43049,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
M43050,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,SYSTEM,kernel
M43051,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,Saw change in network reachability (isReachable=2),SYSTEM,cdpd
M43052,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,[09:42:39.215] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte...,SYSTEM,com.apple.WebKit.WebContent
M43053,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]...,SYSTEM,symptomsd
M43054,Jul  4 09:42:39,calvisitor-10-105-162-105,Activity,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksup...,DENY,kernel
M43055,Jul  4 09:42:40,calvisitor-10-105-162-105,Activity,network changed: v4(en0:10.105.162.105) v6(en0+:2607:f140:6000:8:c6b3:1ff:fec...,SYSTEM,configd
M43056,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43057,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,Thermal pressure state: 1 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M43058,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43059,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43060,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43061,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43062,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,Thermal pressure state: 1 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M43063,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43064,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43065,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43066,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43067,Jul  4 09:42:42,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43068,Jul  4 09:42:43,calvisitor-10-105-162-105,Activity,############################## _getSysMsgList,SYSTEM,QQ
M43069,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43070,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43071,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43072,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43073,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43074,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43075,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43076,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43077,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43078,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43079,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43080,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43081,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43082,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43083,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43084,Jul  4 09:42:44,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43085,Jul  4 09:42:45,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43086,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43087,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,Thermal pressure state: 0 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M43088,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43089,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43090,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43091,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43092,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,Thermal pressure state: 0 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M43093,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43094,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M43095,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M43096,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M43097,Jul  4 09:42:52,calvisitor-10-105-162-105,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M43098,Jul  4 09:42:57,calvisitor-10-105-162-105,Login,2017-07-04 09:42:57.879 GoogleSoftwareUpdateAgent[34603/0x7fff79824000] [lvl=...,true,GoogleSoftwareUpdateAgent
M43099,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.881 GoogleSoftwareUpdateAgent[34603/0x7fff79824000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43100,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.881 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,READ,GoogleSoftwareUpdateAgent
M43101,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.885 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,READ,GoogleSoftwareUpdateAgent
M43102,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.888 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,READ,GoogleSoftwareUpdateAgent
M43103,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.888 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43104,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.889 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43105,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.889 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43106,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.890 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43107,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.897 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43108,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.915 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43109,Jul  4 09:42:57,calvisitor-10-105-162-105,Error,2017-07-04 09:42:57.924 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43110,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.976 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43111,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.977 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43112,Jul  4 09:42:57,calvisitor-10-105-162-105,Error,2017-07-04 09:42:57.978 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43113,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.979 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43114,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.998 ksfetch[34604/0x7fff79824000] [lvl=2] KSHelperReceive...,READ,ksfetch
M43115,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.999 ksfetch[34604/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43116,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.999 ksfetch[34604/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43117,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:57.999 ksfetch[34604/0x7fff79824000] [lvl=2] main() ksfetch ...,SYSTEM,ksfetch
M43118,Jul  4 09:42:57,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.000 ksfetch[34604/0x7fff79824000] [lvl=2] main() Setting ...,SYSTEM,ksfetch
M43119,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43120,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43121,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.121 ksfetch[34604/0x7fff79824000] [lvl=2] -[FetchDelegate...,SYSTEM,ksfetch
M43122,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.121 ksfetch[34604/0x7fff79824000] [lvl=2] main() ksfetch ...,SYSTEM,ksfetch
M43123,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.122 ksfetch[34604/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43124,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,2017-07-04 09:42:58.125 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43125,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.125 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43126,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.126 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43127,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,2017-07-04 09:42:58.127 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43128,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.133 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43129,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.134 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43130,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.134 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43131,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.134 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43132,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,2017-07-04 09:42:58.134 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43133,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.134 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43134,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43135,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43136,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,READ,GoogleSoftwareUpdateAgent
M43137,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43138,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.136 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43139,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.137 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43140,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.139 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43141,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,2017-07-04 09:42:58.164 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43142,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=...,1035,secd
M43143,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.849 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43144,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.850 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43145,Jul  4 09:42:58,calvisitor-10-105-162-105,Error,2017-07-04 09:42:58.850 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43146,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.851 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43147,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.871 ksfetch[34606/0x7fff79824000] [lvl=2] KSHelperReceive...,READ,ksfetch
M43148,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.872 ksfetch[34606/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43149,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.872 ksfetch[34606/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43150,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.873 ksfetch[34606/0x7fff79824000] [lvl=2] main() ksfetch ...,SYSTEM,ksfetch
M43151,Jul  4 09:42:58,calvisitor-10-105-162-105,Activity,2017-07-04 09:42:58.873 ksfetch[34606/0x7fff79824000] [lvl=2] main() Setting ...,SYSTEM,ksfetch
M43152,Jul  4 09:42:59,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43153,Jul  4 09:42:59,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43154,Jul  4 09:43:00,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43155,Jul  4 09:43:00,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43156,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.171 ksfetch[34606/0x7fff79824000] [lvl=2] -[FetchDelegate...,SYSTEM,ksfetch
M43157,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.171 ksfetch[34606/0x7fff79824000] [lvl=2] main() ksfetch ...,SYSTEM,ksfetch
M43158,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.172 ksfetch[34606/0x7fff79824000] [lvl=2] main() Fetcher ...,SYSTEM,ksfetch
M43159,Jul  4 09:43:01,calvisitor-10-105-162-105,Error,2017-07-04 09:43:01.174 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43160,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.174 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43161,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.175 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43162,Jul  4 09:43:01,calvisitor-10-105-162-105,Error,2017-07-04 09:43:01.175 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43163,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.178 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43164,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.180 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43165,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.180 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43166,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.180 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43167,Jul  4 09:43:01,calvisitor-10-105-162-105,Error,2017-07-04 09:43:01.180 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,2017,GoogleSoftwareUpdateAgent
M43168,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.180 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43169,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:01.181 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43170,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43171,Jul  4 09:43:01,calvisitor-10-105-162-105,Error,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponde...,0,com.apple.AddressBook.InternetAccountsBridge
M43172,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43173,Jul  4 09:43:01,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43174,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43175,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43176,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
M43177,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMod...,SYSTEM,kernel
M43178,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:02.967 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43179,Jul  4 09:43:02,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:02.975 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43180,Jul  4 09:43:03,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43181,Jul  4 09:43:03,calvisitor-10-105-162-105,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M43182,Jul  4 09:43:03,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:03.987 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=...,READ,GoogleSoftwareUpdateAgent
M43183,Jul  4 09:43:04,calvisitor-10-105-162-105,Activity,2017-07-04 09:43:04.427 GoogleSoftwareUpdateAgent[34603/0x7fff79824000] [lvl=...,SYSTEM,GoogleSoftwareUpdateAgent
M43184,Jul  4 09:43:04,calvisitor-10-105-162-105,Activity,Sandbox: com.apple.Addres(34605) deny(1) network-outbound /private/var/run/mD...,DENY,kernel
M43185,Jul  4 09:43:04,calvisitor-10-105-162-105,Error,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponde...,0,com.apple.AddressBook.InternetAccountsBridge
M43186,Jul  4 09:43:07,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
M43187,Jul  4 09:43:07,calvisitor-10-105-162-105,Activity,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,SYSTEM,kernel
M43188,Jul  4 09:43:10,calvisitor-10-105-162-105,Activity,Unrecognized attribute value: t:AbchPersonItemType,SYSTEM,AddressBookSourceSync
M43189,Jul  4 09:43:10,calvisitor-10-105-162-105,Activity,-[SOAPParser:0x7f8bc8e0ad70 parser:didStartElement:namespaceURI:qualifiedName...,SYSTEM,AddressBookSourceSync
M43190,Jul  4 09:43:15,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43191,Jul  4 09:43:18,calvisitor-10-105-162-105,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M43192,Jul  4 09:43:18,calvisitor-10-105-162-105,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
